Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Bootscan,3580,3740,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.003513414678492884
Bootscan,4180,4240,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.010379713732007034
Bootscan,6740,6860,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.03904165012365644
Bootscan,9260,9620,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BF1,0.025551818260251498
Bootscan,1140,1280,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.026097610457011994
Bootscan,1380,1560,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,0.0010906195861185455
Bootscan,2460,2600,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,BG,4.7548252496189836e-05
Bootscan,2180,2260,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,0.0024202742342124867
Bootscan,2420,2600,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,2.2909507526746485e-07
Bootscan,6920,7340,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C,0.02048879360614683
Bootscan,100,500,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.02186483748772124
Bootscan,3360,3440,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.010300971530719492
Bootscan,4240,4360,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.0003573270595133102
Bootscan,6920,7100,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.04717241665510429
Bootscan,8940,9000,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,C2U,0.012396828883291541
Bootscan,100,480,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,CD,0.010796558392476365
Bootscan,3120,3320,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,CD,0.0035430167928391034
Bootscan,4640,4700,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,CD,0.006490012516782864
Bootscan,6920,7100,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,CD,0.025432439784479954
Bootscan,100,480,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,DF,0.01798810871693344
Bootscan,2480,2560,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,DF,0.0014277040727538495
Bootscan,6760,6900,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,DF,0.0006051517577959292
Bootscan,7860,8120,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,DF,0.01012932911604702
Bootscan,6320,6740,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,F1,0.008668737545334083
Bootscan,4160,4320,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,F2,1.129475386340346e-05
Bootscan,8940,9020,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,F2,0.0061493761040560865
Bootscan,1380,1560,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,G,0.011410900582853418
Bootscan,100,740,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,7.822468569323144e-06
Bootscan,3040,3220,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,1.770174066455814e-05
Bootscan,4740,4800,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.047813430998854246
Bootscan,5980,6020,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.01637918788298171
Bootscan,6420,6680,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,0.008335084876774328
Bootscan,6920,7280,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,H,8.206105043159888e-05
Bootscan,3040,3280,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,J,0.0021673678659501695
Bootscan,260,540,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,0.03288274725736234
Bootscan,2460,2620,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,3.8681982763123076e-05
Bootscan,7840,8060,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,L,0.015792129796442355
Bootscan,500,1720,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.0001852074826861284
Bootscan,5520,5820,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.035046449291114355
Bootscan,6760,6880,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,0.039263457838784925
Bootscan,7700,8160,AG,B.FR.83.HXBLAI_IIIB_BRU.K03455,cpx,9.54392390641426e-08
Bootscan,500,2080,AG,01A1,BC,0.0337485889441892
Bootscan,2160,2600,AG,01A1,BC,0.000368778074962921
Bootscan,4040,4200,AG,01A1,BC,0.017851196890385685
Bootscan,4060,4320,AG,01B,BC,1.2327341305824544e-05
Bootscan,4720,5820,AG,01B,BC,3.072636968921235e-05
Bootscan,3380,3900,AG,01C,BC,3.6087855453883404e-09
Bootscan,4000,4320,AG,01C,BC,3.865933784318209e-07
Bootscan,4720,5820,AG,01C,BC,1.1407194813392028e-07
Bootscan,8100,8580,AG,01C,BC,0.00010445717765728216
Bootscan,520,4220,AG,02A,BC,2.861898491736888e-09
Bootscan,500,3100,AG,02B,BC,0.0061662876761747224
Bootscan,4620,6440,AG,02B,BC,0.007493430188043504
Bootscan,2380,2580,AG,A1D,BC,0.0004298902694912848
Bootscan,4020,4280,AG,A1D,BC,1.0438253741806094e-05
Bootscan,6220,6300,AG,A1D,BC,0.04526918061818592
Bootscan,8820,8920,AG,A1D,BC,0.041284199287588315
Bootscan,4720,5400,AG,A2D,BC,0.0005424315347121314
Bootscan,3260,4020,AG,AD,BC,3.1386511572897136e-05
Bootscan,4140,4320,AG,AD,BC,0.010175114274176514
Bootscan,100,480,AG,BC,BF,0.039994404582386976
Bootscan,1340,1420,AG,BC,BF,0.003350403436370147
Bootscan,2420,2540,AG,BC,BF,0.00010742333033147984
Bootscan,3080,3300,AG,BC,BF,0.005934862331060214
Bootscan,2420,2620,AG,BC,BF1,9.924530388231149e-05
Bootscan,3080,3300,AG,BC,BF1,0.015701431363330413
Bootscan,3980,4140,AG,BC,BF1,0.001445418809737867
Bootscan,7660,7820,AG,BC,BF1,0.004186847261374736
Bootscan,1320,1500,AG,BC,BG,0.0018921877634946566
Bootscan,8080,8700,AG,BC,BG,0.0010779029559214045
Bootscan,100,480,AG,BC,C2U,0.018064184967873945
Bootscan,8240,8300,AG,BC,C2U,0.03892138505255863
Bootscan,100,480,AG,BC,CD,0.025668571318942134
Bootscan,1340,1420,AG,BC,CD,0.03103832468685994
Bootscan,2380,2540,AG,BC,CD,1.0112164227351281e-05
Bootscan,7440,7560,AG,BC,CD,0.012409099896075804
Bootscan,5780,9060,AG,BC,CPZ,1.1405683044458517e-13
Bootscan,2220,2340,AG,01B,BF,0.015750776914455922
Bootscan,2440,2580,AG,01B,BF,0.005756960832865658
Bootscan,8920,9100,AG,01B,BF,0.046055978109457565
Bootscan,2220,2340,AG,01C,BF,0.004693719798659743
Bootscan,2440,2620,AG,01C,BF,0.0017016497071747347
Bootscan,3080,3300,AG,01C,BF,0.04900714035405183
Bootscan,3460,3820,AG,01C,BF,7.699219129947229e-06
Bootscan,5500,5820,AG,01C,BF,0.00045575725812290325
Bootscan,6620,6680,AG,01C,BF,0.04391890122494359
Bootscan,8160,8540,AG,01C,BF,0.006644567522135094
Bootscan,8940,9080,AG,01C,BF,0.0051477028489163475
Bootscan,4820,6380,AG,02A,BF,3.999301054193538e-06
Bootscan,520,3080,AG,02B,BF,0.0010593687342063684
Bootscan,4560,6400,AG,02B,BF,4.345988147615536e-05
Bootscan,520,1080,AG,02G,BF,0.0335175577243381
Bootscan,660,860,AG,A1D,BF,0.017935106430497737
Bootscan,3100,3320,AG,A1D,BF,7.274336108127155e-05
Bootscan,3360,3460,AG,A1D,BF,0.0011249937151968318
Bootscan,3560,3920,AG,A1D,BF,2.8433023240737507e-09
Bootscan,4280,4420,AG,A1D,BF,0.004357939749630602
Bootscan,5360,5500,AG,A1D,BF,0.046982974758467154
Bootscan,6540,7160,AG,A1D,BF,0.0006142897951173172
Bootscan,7580,7700,AG,A1D,BF,0.03407308468882954
Bootscan,8880,9020,AG,A1D,BF,0.0013379874922561572
Bootscan,4220,4320,AG,A2D,BF,0.013014149213601238
Bootscan,6880,7820,AG,A2D,BF,0.030048224303427216
Bootscan,100,480,AG,A5U,BF,0.02223090957391696
Bootscan,7880,8040,AG,A5U,BF,0.026483730916817577
Bootscan,520,1240,AG,AD,BF,0.047224295692342884
Bootscan,100,480,AG,BF,BF1,0.0010816133893553688
Bootscan,8340,8420,AG,BF,BF1,0.03670151163303772
Bootscan,600,780,AG,BF,BG,0.041131153759499425
Bootscan,2140,2200,AG,BF,BG,0.03166229011947745
Bootscan,2440,2500,AG,BF,BG,0.03166229011947745
Bootscan,5640,5980,AG,BF,BG,0.008333148104208217
Bootscan,8140,8320,AG,BF,BG,0.005395908565828962
Bootscan,100,500,AG,BF,C2U,0.02452074715987987
Bootscan,3360,3440,AG,BF,C2U,0.01141554813202521
Bootscan,4240,4320,AG,BF,C2U,0.01141554813202521
Bootscan,8920,9040,AG,BF,C2U,6.286571028344326e-05
Bootscan,2220,2340,AG,01C,BF1,0.002678728914700457
Bootscan,2440,2640,AG,01C,BF1,0.017340487896035935
Bootscan,3460,3860,AG,01C,BF1,1.8503457842193115e-05
Bootscan,4120,4240,AG,01C,BF1,0.012913656535727621
Bootscan,5500,5860,AG,01C,BF1,0.0007598962081112948
Bootscan,580,3080,AG,02B,BF1,0.0008663015579631488
Bootscan,4560,6380,AG,02B,BF1,2.597913294716351e-08
Bootscan,2680,6000,AG,02G,BF1,3.1967094594112207e-45
Bootscan,100,580,AG,A1D,BF1,0.04687780542700693
Bootscan,3100,3320,AG,A1D,BF1,0.00020902702916333508
Bootscan,3540,4000,AG,A1D,BF1,5.263466964993436e-10
Bootscan,4140,4200,AG,A1D,BF1,0.0327291423644082
Bootscan,4280,4420,AG,A1D,BF1,0.008167871268482738
Bootscan,6600,7220,AG,A1D,BF1,0.001902954694327503
Bootscan,3340,3460,AG,BF1,C2U,0.00302419692608947
Bootscan,4240,4320,AG,BF1,C2U,0.016278538109020517
Bootscan,3020,3900,AG,01A1,BG,3.280651845097929e-06
Bootscan,5520,5640,AG,01A1,BG,0.02656458143420698
Bootscan,3040,3880,AG,01B,BG,1.0932250070196033e-08
Bootscan,3940,4660,AG,01B,BG,3.065551133539695e-12
Bootscan,5520,5700,AG,01B,BG,0.025092246781107577
Bootscan,9000,9220,AG,01B,BG,0.01455605156091553
Bootscan,3920,4660,AG,01C,BG,2.3017313525269313e-11
Bootscan,5500,5700,AG,01C,BG,0.0128008100676584
Bootscan,600,2160,AG,02A,BG,2.64297556586067e-15
Bootscan,5380,6400,AG,02A,BG,3.699297921550215e-05
Bootscan,1340,1560,AG,A1D,BG,0.014465193421128317
Bootscan,2520,3000,AG,A1D,BG,5.280466854234764e-05
Bootscan,5520,5620,AG,A1D,BG,0.03208982316845522
Bootscan,5700,6020,AG,A1D,BG,0.02851190143214642
Bootscan,8100,8580,AG,A1D,BG,0.00026080545473839236
Bootscan,1140,1300,AG,A5U,BG,0.015943355324676438
Bootscan,1360,1440,AG,A5U,BG,0.014087102039965023
Bootscan,5780,5960,AG,A5U,BG,0.029168181146211468
Bootscan,8140,8340,AG,A5U,BG,0.024859508834459705
Bootscan,3940,4680,AG,AD,BG,7.02941529532243e-08
Bootscan,1380,1560,AG,BF1,BG,0.009369668480987716
Bootscan,2140,2420,AG,BF1,BG,2.2945287920107066e-06
Bootscan,2620,2960,AG,BF1,BG,5.709090803257647e-05
Bootscan,3340,3400,AG,BF1,BG,0.028332854505984408
Bootscan,8140,8580,AG,BF1,BG,2.0900359075996276e-05
Bootscan,9000,9620,AG,BF1,BG,0.014575360868591932
Bootscan,100,720,AG,BG,C2U,0.04388301837557061
Bootscan,4140,4320,AG,01B,C,0.0008862101878148261
Bootscan,4060,4320,AG,01C,C,3.854148396311341e-07
Bootscan,500,3100,AG,02B,C,0.026668051019852795
Bootscan,4560,6420,AG,02B,C,0.009415385666060679
Bootscan,2200,2340,AG,02G,C,0.020695991246259246
Bootscan,2160,2340,AG,A1D,C,0.00018305728280605666
Bootscan,2380,2580,AG,A1D,C,8.150272339899779e-06
Bootscan,6500,6580,AG,A1D,C,0.03367857269897655
Bootscan,6680,6860,AG,A1D,C,0.0007058815893435047
Bootscan,2400,2640,AG,A2D,C,0.032017238942845035
Bootscan,2160,2320,AG,A5U,C,0.0005138481804479702
Bootscan,2360,2720,AG,AD,C,0.03606332449938283
Bootscan,4140,4320,AG,AD,C,0.008704441323504224
Bootscan,4140,4260,AG,AE,C,0.02681320680855879
Bootscan,8160,8580,AG,AE,C,0.023169610192408048
Bootscan,100,480,AG,BC,C,0.0032281631482716784
Bootscan,2160,2320,AG,BC,C,2.968646738210834e-07
Bootscan,6540,6600,AG,BC,C,0.04423417958047127
Bootscan,100,480,AG,BF,C,0.030439440276530814
Bootscan,2200,2320,AG,BF,C,0.0018593215138114558
Bootscan,2380,2580,AG,BF,C,3.7291373595237025e-07
Bootscan,8240,8340,AG,BF,C,0.0004117943992928336
Bootscan,8960,9040,AG,BF,C,0.0024601648262972367
Bootscan,100,480,AG,BF1,C,0.04787444793514476
Bootscan,2200,2320,AG,BF1,C,0.0035868582131462616
Bootscan,2420,2620,AG,BF1,C,3.952574670439247e-05
Bootscan,100,480,AG,C,C2U,0.008725722829142305
Bootscan,4260,4300,AG,C,C2U,0.039618069058488636
Bootscan,8240,8400,AG,C,C2U,0.000373010826793243
Bootscan,100,480,AG,C,CD,0.011780996533854664
Bootscan,1480,1580,AG,C,CD,0.04191838065982614
Bootscan,2400,2540,AG,C,CD,1.7532844884154505e-06
Bootscan,6500,6600,AG,C,CD,0.008907257208916107
Bootscan,7460,7560,AG,C,CD,0.008907257208916107
Bootscan,5900,9040,AG,C,CPZ,1.5592761262022978e-14
Bootscan,1280,1380,AG,C,D,0.011741681032363248
Bootscan,2360,2540,AG,C,D,5.4537878232460743e-05
Bootscan,4720,4880,AG,C,D,0.0009913096671577463
Bootscan,100,480,AG,C,DF,0.03464362836900751
Bootscan,1480,1680,AG,C,DF,0.0006256174278485903
Bootscan,2360,2520,AG,C,DF,1.7998098237853375e-05
Bootscan,4260,4320,AG,C,DF,0.015216629840025964
Bootscan,4740,4820,AG,C,DF,0.013302800291146387
Bootscan,8760,8980,AG,C,DF,0.013273546836700867
Bootscan,2360,2560,AG,C,F1,1.1297435225439966e-05
Bootscan,4740,4820,AG,C,F1,0.02029586097222647
Bootscan,2360,2540,AG,C,F2,3.867898035470554e-06
Bootscan,4160,4220,AG,C,F2,0.03114093282617765
Bootscan,4720,4920,AG,C,F2,0.00017704930664416279
Bootscan,6620,6760,AG,C,F2,0.03824337512288024
Bootscan,2360,3000,AG,C,G,7.090083795764114e-08
Bootscan,360,680,AG,C,H,0.046044949011715075
Bootscan,2200,2320,AG,C,H,0.0014770099068841254
Bootscan,4740,4820,AG,C,H,0.01007590704081079
Bootscan,6620,6680,AG,C,H,0.047333970658583094
Bootscan,2840,3040,AG,C,J,0.0014741809221863235
Bootscan,4720,4840,AG,C,J,0.004030362604222253
Bootscan,7920,8120,AG,C,J,0.013266325548086785
Bootscan,500,600,AG,C,K,0.0041879336659740056
Bootscan,6680,6780,AG,C,K,0.019063521428284484
Bootscan,7980,8140,AG,C,K,0.03666651503242507
Bootscan,1240,1320,AG,C,L,0.0023810088483817507
Bootscan,2360,2420,AG,C,L,0.013459889469978564
Bootscan,6680,6780,AG,C,L,0.008164406519305249
Bootscan,7440,7560,AG,C,L,0.014096067201696247
Bootscan,8200,8380,AG,C,L,0.014299109862306056
Bootscan,500,1380,AG,C,cpx,0.00247500457621404
Bootscan,2240,2480,AG,C,cpx,2.369519251709553e-07
Bootscan,4520,5060,AG,C,cpx,2.8368566549015e-10
Bootscan,7720,8120,AG,C,cpx,1.8548187374680437e-07
Bootscan,100,480,AG,01C,C2U,0.049183641909649654
Bootscan,4120,4320,AG,01C,C2U,0.00011086916110204459
Bootscan,8120,8920,AG,01C,C2U,0.001268183142218335
Bootscan,3980,4220,AG,02B,C2U,0.029232237124789732
Bootscan,4600,6460,AG,02B,C2U,0.03536741090420655
Bootscan,2200,2340,AG,01B,CD,0.0007724676479360603
Bootscan,2460,2620,AG,01B,CD,0.015807296905458
Bootscan,8140,8880,AG,01B,CD,0.011101266181069791
Bootscan,2220,2340,AG,01C,CD,0.0007875541531417234
Bootscan,3380,3820,AG,01C,CD,5.6337076963662715e-08
Bootscan,3960,4020,AG,01C,CD,0.04206715544509341
Bootscan,1020,3120,AG,02B,CD,0.00022747282507653505
Bootscan,3980,4220,AG,02B,CD,0.018245390112243895
Bootscan,100,480,AG,A1D,CD,0.04295609016987765
Bootscan,680,840,AG,A1D,CD,0.020427801417604502
Bootscan,4720,5040,AG,A2D,CD,0.004751800516516431
Bootscan,3020,3160,AG,A5U,CD,6.482445857165693e-05
Bootscan,3300,3900,AG,AD,CD,1.4346836250781528e-06
Bootscan,100,480,AG,BF,CD,0.020842280850035408
Bootscan,3120,3300,AG,BF,CD,0.004563003411619032
Bootscan,4640,4700,AG,BF,CD,0.041205158362798436
Bootscan,4760,4820,AG,BF,CD,0.041205158362798436
Bootscan,5420,5560,AG,BF,CD,0.03998350070801026
Bootscan,8920,9040,AG,BF,CD,0.0010954694921051947
Bootscan,100,500,AG,BF1,CD,0.03291683659472537
Bootscan,3120,3300,AG,BF1,CD,0.012044447764864318
Bootscan,3360,3440,AG,BF1,CD,0.04301565539763007
Bootscan,1400,1560,AG,BG,CD,0.01337441620777493
Bootscan,100,680,AG,C2U,CD,0.0021168764046568924
Bootscan,4240,4320,AG,C2U,CD,0.0014041469018054532
Bootscan,2420,2640,AG,01B,D,0.024161164095910917
Bootscan,4160,4300,AG,01B,D,0.0011755249809602363
Bootscan,2220,2340,AG,01C,D,0.0037652499267522427
Bootscan,2420,2640,AG,01C,D,0.04737230214268452
Bootscan,8140,8500,AG,01C,D,0.043640343914115885
Bootscan,520,840,AG,02B,D,0.024707153564522837
Bootscan,3980,4220,AG,02B,D,0.017532489146905802
Bootscan,4640,6420,AG,02B,D,0.001011720604553416
Bootscan,520,1040,AG,02G,D,1.8121923716422465e-05
Bootscan,3100,3300,AG,A1D,D,2.378355483532795e-06
Bootscan,4820,5300,AG,A1D,D,2.6580041098150785e-05
Bootscan,5520,5620,AG,A1D,D,0.0029927960091419145
Bootscan,6700,6820,AG,A1D,D,0.0041114266816729104
Bootscan,4880,5280,AG,A2D,D,0.03362409317096376
Bootscan,6660,6840,AG,A2D,D,0.00955977080924205
Bootscan,7520,8060,AG,A2D,D,0.003723212089249768
Bootscan,520,700,AG,A5U,D,0.0005601231927229966
Bootscan,1240,1460,AG,AD,D,0.010790863345678149
Bootscan,3360,3940,AG,AD,D,3.6771759529985126e-09
Bootscan,4180,4300,AG,AD,D,0.012495614356119381
Bootscan,2220,2340,AG,AE,D,0.008526028997881933
Bootscan,2420,2560,AG,AE,D,0.0032953777044384992
Bootscan,2360,2600,AG,BC,D,6.10948027975246e-05
Bootscan,4020,4160,AG,BC,D,0.002697607336419303
Bootscan,4720,4860,AG,BC,D,0.0006576794986692396
Bootscan,6220,6300,AG,BC,D,0.03460703385408149
Bootscan,1240,1380,AG,BF,D,0.0016795442718410332
Bootscan,4180,4360,AG,BF,D,0.00041238272345197604
Bootscan,1240,1400,AG,BF1,D,0.0015249187406408933
Bootscan,4180,4360,AG,BF1,D,0.0016257707410951847
Bootscan,100,660,AG,C2U,D,2.0206261984915845e-16
Bootscan,3100,3260,AG,CD,D,0.004066240575946459
Bootscan,4720,4880,AG,CD,D,6.679426289497811e-05
Bootscan,6660,6860,AG,D,G,0.02597590129305716
Bootscan,540,700,AG,D,H,0.00024128254908401678
Bootscan,3080,3220,AG,D,H,0.02633852433189307
Bootscan,3560,3680,AG,D,H,0.012119441983055302
Bootscan,6680,6840,AG,D,H,0.0036152617691291803
Bootscan,4020,4320,AG,D,J,8.315021708651696e-06
Bootscan,8000,8160,AG,D,K,0.03373565416637353
Bootscan,600,660,AG,D,L,0.03477110746569563
Bootscan,1360,1460,AG,D,L,0.010736051240643144
Bootscan,8320,8380,AG,D,L,0.03477110746569563
Bootscan,2180,2400,AG,D,cpx,1.8210457022630095e-05
Bootscan,7680,8120,AG,D,cpx,1.3885607864725423e-05
Bootscan,4260,4400,AG,01A1,DF,0.03088115239825035
Bootscan,4140,4240,AG,01B,DF,0.038219950215454684
Bootscan,8140,8860,AG,01B,DF,0.005213508217956145
Bootscan,4340,4400,AG,01C,DF,0.04439321208793808
Bootscan,1380,1560,AG,02G,DF,0.0189762323403935
Bootscan,2200,2360,AG,02G,DF,0.006450097734884768
Bootscan,100,520,AG,A1D,DF,0.046299551302314106
Bootscan,1600,1800,AG,A1D,DF,0.04645614833793452
Bootscan,2940,3020,AG,A1D,DF,0.02368897273920125
Bootscan,3120,3320,AG,A1D,DF,0.0002821005596265622
Bootscan,4300,4400,AG,A1D,DF,0.00593978894639596
Bootscan,4820,5300,AG,A1D,DF,9.554552597089477e-07
Bootscan,5780,6700,AG,A2D,DF,0.029214506190884355
Bootscan,3080,3240,AG,A5U,DF,0.00013920542229292035
Bootscan,4260,4400,AG,A5U,DF,0.00746440716562356
Bootscan,6400,7060,AG,A5U,DF,0.013566178361311408
Bootscan,3320,4020,AG,AD,DF,1.3210188728354879e-08
Bootscan,100,620,AG,BC,DF,0.012062339612346531
Bootscan,4720,4820,AG,BC,DF,0.003295582158790052
Bootscan,100,480,AG,BF,DF,0.005550067484667208
Bootscan,100,500,AG,BF1,DF,0.00890777081098223
Bootscan,600,660,AG,BG,DF,0.04683486449362343
Bootscan,1380,1560,AG,BG,DF,0.01376450551280488
Bootscan,2540,2880,AG,BG,DF,0.00023522756854228282
Bootscan,100,640,AG,C2U,DF,0.00805549114529649
Bootscan,2680,2820,AG,C2U,DF,0.00045250216297610817
Bootscan,4240,4320,AG,C2U,DF,0.0027353642072186356
Bootscan,5440,5520,AG,C2U,DF,0.03789259005705099
Bootscan,100,480,AG,CD,DF,0.01422725400111679
Bootscan,4720,4900,AG,CD,DF,1.2652531767128707e-05
Bootscan,5440,5540,AG,CD,DF,0.024843944082958234
Bootscan,7480,7560,AG,CD,DF,0.0058394018225768176
Bootscan,100,1500,AG,CPZ,DF,9.986707767476384e-07
Bootscan,3080,3280,AG,01B,F1,0.03949283771264086
Bootscan,3440,3920,AG,01B,F1,1.2237583435681555e-05
Bootscan,4140,4240,AG,01B,F1,0.025252085745851253
Bootscan,3440,3860,AG,01C,F1,6.89175488193691e-06
Bootscan,5500,5860,AG,01C,F1,0.0003068075080667201
Bootscan,8160,8520,AG,01C,F1,0.02688103743096263
Bootscan,560,2220,AG,02A,F1,2.8969959295633913e-14
Bootscan,4580,6380,AG,02B,F1,3.07180276033309e-05
Bootscan,2220,2360,AG,02G,F1,0.012582165829408047
Bootscan,2880,3060,AG,A1D,F1,0.0033527741957640623
Bootscan,3120,3300,AG,A1D,F1,6.071824922016311e-05
Bootscan,3340,3460,AG,A1D,F1,0.0006243424866178809
Bootscan,3540,3920,AG,A1D,F1,6.491118789690954e-08
Bootscan,6280,6380,AG,A1D,F1,0.03702714154179637
Bootscan,2340,2500,AG,A2D,F1,0.0107508095200443
Bootscan,3080,3240,AG,A5U,F1,0.0034288534026219
Bootscan,4240,4320,AG,A5U,F1,0.009903643380041845
Bootscan,8920,9060,AG,A5U,F1,0.0008841622289122651
Bootscan,620,1920,AG,AE,F1,0.0006218881954311214
Bootscan,3080,3280,AG,AE,F1,0.04001936023887613
Bootscan,8140,8540,AG,AE,F1,0.014105950052597828
Bootscan,1260,1420,AG,BC,F1,0.006170371209234089
Bootscan,6320,6820,AG,BC,F1,0.017096793224737394
Bootscan,8920,9020,AG,BC,F1,0.008883722758056527
Bootscan,100,480,AG,BF,F1,0.0014903874768166165
Bootscan,8340,8420,AG,BF,F1,0.043358621811233206
Bootscan,100,480,AG,BF1,F1,0.0023274337948939773
Bootscan,2140,2200,AG,BG,F1,0.03942203013448401
Bootscan,2420,2500,AG,BG,F1,0.01078042726223126
Bootscan,2620,2860,AG,BG,F1,0.0003913980793111369
Bootscan,5640,6020,AG,BG,F1,0.0026936786972340913
Bootscan,8900,8980,AG,BG,F1,0.04321036016353726
Bootscan,4240,4300,AG,C2U,F1,0.02149510626331527
Bootscan,100,500,AG,CD,F1,0.03696043340140275
Bootscan,1260,1340,AG,CD,F1,0.01663201661270185
Bootscan,2240,2480,AG,CD,F1,2.362955110428068e-05
Bootscan,4740,4880,AG,CD,F1,0.00015533604380743452
Bootscan,6280,6720,AG,CD,F1,0.011607462588393597
Bootscan,8880,9020,AG,CD,F1,0.002448195624495973
Bootscan,100,500,AG,DF,F1,0.01021319732251818
Bootscan,2540,2880,AG,F1,G,0.00037179297359942316
Bootscan,5640,6020,AG,F1,G,0.041540192731402116
Bootscan,6700,6820,AG,F1,H,0.017962975168589974
Bootscan,2840,3020,AG,F1,J,0.006084856226344459
Bootscan,3320,3460,AG,F1,J,0.0006756780266473322
Bootscan,4240,4320,AG,F1,J,0.00848061250726094
Bootscan,8900,9040,AG,F1,J,0.008447435061927576
Bootscan,2440,2520,AG,F1,L,0.012370144727687946
Bootscan,6300,6620,AG,F1,L,0.03154077723214446
Bootscan,2200,2380,AG,F1,cpx,7.415407094797453e-06
Bootscan,2460,2540,AG,F1,cpx,0.010057838130062195
Bootscan,2420,2580,AG,01B,F2,0.003067733558943445
Bootscan,3060,3320,AG,01B,F2,0.0012560330198105995
Bootscan,3420,3960,AG,01B,F2,5.7049136675324e-06
Bootscan,100,480,AG,01C,F2,3.9267078974579706e-10
Bootscan,4020,4300,AG,01C,F2,0.0006739404504769055
Bootscan,100,480,AG,02A,F2,9.355956881084977e-05
Bootscan,2480,3320,AG,02A,F2,0.01811831527951181
Bootscan,3760,4140,AG,02A,F2,0.022082631664867642
Bootscan,520,3120,AG,02B,F2,0.0001639756018816089
Bootscan,3340,3500,AG,02B,F2,0.0417455956548844
Bootscan,100,480,AG,02G,F2,7.727268966764825e-08
Bootscan,100,520,AG,A1D,F2,7.95898669157946e-10
Bootscan,3080,3320,AG,A1D,F2,0.0006704956120432235
Bootscan,3360,3460,AG,A1D,F2,0.006307886604147835
Bootscan,4140,4280,AG,A1D,F2,0.0030836413281749506
Bootscan,6700,6820,AG,A1D,F2,0.029323509170377595
Bootscan,6660,6800,AG,A2D,F2,0.03727286363699053
Bootscan,100,480,AG,A5U,F2,1.300050338404932e-10
Bootscan,3020,3240,AG,A5U,F2,0.000182864908950522
Bootscan,3820,3960,AG,A5U,F2,0.03292218753294057
Bootscan,4140,4300,AG,AD,F2,0.004588173243217385
Bootscan,4140,4280,AG,AE,F2,0.0031213923938971347
Bootscan,100,480,AG,BC,F2,9.759903456175232e-13
Bootscan,2240,2540,AG,BC,F2,1.6542265015516716e-06
Bootscan,4160,4220,AG,BC,F2,0.034962409441560524
Bootscan,100,480,AG,BF,F2,4.89590336572845e-16
Bootscan,100,480,AG,BF1,F2,7.913232744905528e-15
Bootscan,100,480,AG,BG,F2,2.549277881767896e-09
Bootscan,100,500,AG,CD,F2,3.262832645261442e-14
Bootscan,4720,4960,AG,CD,F2,0.00414776526774531
Bootscan,5780,9160,AG,CPZ,F2,1.2268175160238993e-10
Bootscan,100,480,AG,DF,F2,1.3721662594941588e-15
Bootscan,2040,2200,AG,F2,G,0.00038285445371189435
Bootscan,3580,3820,AG,F2,G,0.02401827042336877
Bootscan,3940,4720,AG,F2,G,1.3766837007772433e-12
Bootscan,7920,8880,AG,F2,G,0.0002678076287689723
Bootscan,2240,2320,AG,F2,H,0.0325502091782728
