Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Rdp,0,30,C,01A1,K,1.6187326558363364e-64
Rdp,654,1491,C,01A1,K,9.119403487255236e-22
Rdp,1841,1851,C,01A1,K,6640241.999999985
Rdp,6432,6507,C,01A1,K,885365.5999999993
Rdp,6528,6536,C,01A1,K,8300302.499999988
Rdp,6596,6601,C,01A1,K,13280483.999999994
Rdp,6858,6986,C,01A1,K,518768.90625
Rdp,7006,7053,C,01A1,K,1412817.446808508
Rdp,0,19,C,01B,K,1.368528490996204e-44
Rdp,1737,1832,C,01B,K,698972.8421052617
Rdp,4203,4211,C,01B,K,8300302.499999988
Rdp,4625,4636,C,01B,K,6036583.636363628
Rdp,5343,5440,C,01B,K,684561.0309278342
Rdp,5863,5865,C,01B,K,33201210.00000002
Rdp,6023,6050,C,01B,K,2459348.8888888857
Rdp,7028,7044,C,01B,K,4150151.2499999935
Rdp,894,895,C,01C,K,66402419.999999925
Rdp,942,1146,C,01C,K,325502.0588235288
Rdp,1476,1479,C,01C,K,22134139.999999948
Rdp,4191,4194,C,01C,K,22134139.999999948
Rdp,0,19,C,02A,K,1.368528490996204e-44
Rdp,1677,1713,C,02A,K,1844511.6666666663
Rdp,6450,6451,C,02A,K,66402419.999999925
Rdp,7007,7028,C,02A,K,3162019.9999999977
Rdp,8346,8438,C,02A,K,721765.4347826077
Rdp,0,30,C,02B,K,1.6187326558363364e-64
Rdp,912,996,C,02B,K,790504.9999999993
Rdp,1091,1133,C,02B,K,1581009.9999999986
Rdp,6433,6467,C,02B,K,1953012.3529411722
Rdp,7815,7824,C,02B,K,7378046.666666653
Rdp,678,1260,C,02G,K,114093.5051546391
Rdp,1672,1716,C,02G,K,1509145.9090909068
Rdp,2163,2172,C,02G,K,7378046.666666653
Rdp,2274,2338,C,02G,K,1037537.8124999983
Rdp,2673,2700,C,02G,K,2459348.8888888857
Rdp,3805,4357,C,02G,K,120294.23913043468
Rdp,354,362,C,A1D,K,8300302.499999988
Rdp,6404,6541,C,A1D,K,484689.19708029175
Rdp,0,145,C,A2D,K,2.1563451581041172e-236
Rdp,4519,4579,C,A2D,K,1106706.999999998
Rdp,6284,6663,C,A2D,K,175204.27440633212
Rdp,6902,6995,C,A2D,K,714004.5161290312
Rdp,7305,7697,C,A2D,K,169393.92857142858
Rdp,0,43,C,A5U,K,7.2865681263644715e-90
Rdp,1475,1503,C,A5U,K,2371514.9999999963
Rdp,1692,1705,C,A5U,K,5107878.461538458
Rdp,4321,4325,C,A5U,K,16600604.999999978
Rdp,5806,5810,C,A5U,K,16600604.999999978
Rdp,6192,6194,C,A5U,K,33201210.00000002
Rdp,0,99,C,AD,K,3.511876923698769e-171
Rdp,897,1390,C,AD,K,134690.50709939137
Rdp,5899,5904,C,AD,K,13280483.999999994
Rdp,6909,7142,C,AD,K,284988.92703862616
Rdp,7238,7664,C,AD,K,155874.22535211244
Rdp,0,30,C,AE,K,1.6187326558363364e-64
Rdp,1692,1716,C,AE,K,2766767.4999999977
Rdp,0,19,C,AG,K,1.368528490996204e-44
Rdp,728,753,C,AG,K,2656096.799999996
Rdp,7667,7688,C,AG,K,3162019.9999999977
Rdp,7759,7830,C,AG,K,935245.3521126758
Rdp,1379,1380,C,BC,K,66402419.999999925
Rdp,5116,5125,C,BC,K,7378046.666666653
Rdp,5374,5404,C,BC,K,2213413.9999999963
Rdp,2614,2763,C,BF,K,445653.82550335553
Rdp,2998,3015,C,BF,K,3906024.7058823514
Rdp,3435,3480,C,BF,K,1475609.3333333319
Rdp,4689,4816,C,BF,K,522853.700787401
Rdp,5230,5465,C,BF,K,282563.4893617018
Rdp,6192,6200,C,BF,K,8300302.499999988
Rdp,2082,2093,C,BF1,K,6036583.636363628
Rdp,3010,3012,C,BF1,K,33201210.00000002
Rdp,3174,3175,C,BF1,K,66402419.999999925
Rdp,3555,4657,C,BF1,K,60256.27949183293
Rdp,5172,5174,C,BF1,K,33201210.00000002
Rdp,5816,6134,C,BF1,K,208812.6415094337
Rdp,6643,6660,C,BF1,K,3906024.7058823514
Rdp,0,27,C,BG,K,7.5865406016810885e-62
Rdp,989,1391,C,BG,K,165180.14925373113
Rdp,2129,2160,C,BG,K,2142013.5483870963
Rdp,3739,3779,C,BG,K,1660060.4999999988
Rdp,4317,4332,C,BG,K,4426827.999999993
Rdp,4399,4403,C,BG,K,16600604.999999978
Rdp,5354,5371,C,BG,K,3906024.7058823514
Rdp,5457,5465,C,BG,K,8300302.499999988
Rdp,6521,6524,C,BG,K,22134139.999999948
Rdp,8317,8418,C,BG,K,657449.7029702967
Rdp,1409,1418,C,C2U,K,7378046.666666653
Rdp,1483,2998,C,C2U,K,43829.98019801976
Rdp,7268,8375,C,C2U,K,59984.119241192275
Rdp,1164,1239,C,CD,K,885365.5999999993
Rdp,1370,1376,C,CD,K,11067069.999999993
Rdp,3447,4531,C,CD,K,61256.84501845009
Rdp,5569,5685,C,CD,K,572434.6551724127
Rdp,5982,6077,C,CD,K,698972.8421052617
Rdp,6326,6335,C,CD,K,7378046.666666653
Rdp,6415,6560,C,CD,K,457947.7241379306
Rdp,7778,8428,C,CD,K,102157.56923076912
Rdp,8329,8430,C,CPZ,K,657449.7029702967
Rdp,337,347,C,DF,K,6640241.999999985
Rdp,946,993,C,DF,K,1412817.446808508
Rdp,1175,1920,C,DF,K,89130.76510067102
Rdp,2157,2295,C,DF,K,481176.9565217388
Rdp,2436,2590,C,DF,K,431184.5454545448
Rdp,2646,2700,C,DF,K,1229674.4444444429
Rdp,3154,3261,C,DF,K,620583.3644859802
Rdp,3312,4898,C,DF,K,41867.85624211846
Rdp,5156,5459,C,DF,K,219149.90099009863
Rdp,306,354,C,K,L,1383383.7499999986
Rdp,1974,2022,C,K,L,1383383.7499999986
Rdp,2139,2148,C,K,L,7378046.666666653
Rdp,2478,2590,C,K,L,592878.7500000001
Rdp,2748,2751,C,K,L,22134139.999999948
Rdp,4146,4167,C,K,L,3162019.9999999977
Rdp,4342,4618,C,K,L,240588.4782608694
Rdp,5241,5248,C,K,L,9486060.000000004
Rdp,5815,5984,C,K,L,392913.7278106508
Rdp,6352,6360,C,K,L,8300302.499999988
Rdp,6552,6560,C,K,L,8300302.499999988
Rdp,6689,6805,C,K,L,572434.6551724127
Rdp,7241,7242,C,K,L,66402419.999999925
Rdp,7416,7647,C,K,L,287456.3636363634
Rdp,0,19,C,K,cpx,1.368528490996204e-44
Rdp,8128,8397,C,K,cpx,246849.14498141213
Rdp,19,156,C,01A1,L,3.237185416388039e-171
Rdp,979,1416,C,01A1,L,151950.6178489701
Rdp,19,156,C,01B,L,3.237185416388039e-171
Rdp,196,214,C,01B,L,3689023.3333333265
Rdp,77,82,C,02A,L,13280483.999999994
Rdp,989,1363,C,02A,L,177546.57754010684
Rdp,1403,1407,C,02A,L,16600604.999999978
Rdp,2346,2469,C,02A,L,539857.0731707318
Rdp,2910,3081,C,02A,L,388318.2456140345
Rdp,4997,5093,C,02A,L,691691.8749999993
Rdp,5849,5865,C,02A,L,4150151.2499999935
Rdp,6433,6643,C,02A,L,316201.9999999994
Rdp,6668,6686,C,02A,L,3689023.3333333265
Rdp,6902,7163,C,02A,L,254415.40229885041
Rdp,7204,7226,C,02A,L,3018291.818181814
Rdp,7746,7904,C,02A,L,420268.48101265804
Rdp,19,90,C,02B,L,1.3411558151370519e-79
Rdp,1174,1181,C,02B,L,9486060.000000004
Rdp,1335,1418,C,02B,L,800029.1566265048
Rdp,3079,3121,C,02B,L,1581009.9999999986
Rdp,3160,3180,C,02B,L,3320120.999999998
Rdp,4272,4294,C,02B,L,3018291.818181814
Rdp,5058,5087,C,02B,L,2289738.620689651
Rdp,7787,7907,C,02B,L,553353.5
Rdp,552,849,C,02G,L,223577.1717171714
Rdp,7298,7909,C,02G,L,108678.26513911605
Rdp,205,690,C,A1D,L,1.5715013254212973e-181
Rdp,1260,1390,C,A1D,L,510787.8461538452
Rdp,5785,5787,C,A1D,L,33201210.00000002
Rdp,5832,5865,C,A1D,L,2012194.545454544
Rdp,6402,6593,C,A1D,L,347656.6492146593
Rdp,7634,7639,C,A1D,L,13280483.999999994
Rdp,7745,7883,C,A1D,L,481176.9565217388
Rdp,19,89,C,A2D,L,2.961935613209812e-82
Rdp,2894,2910,C,A2D,L,4150151.2499999935
Rdp,3010,3081,C,A2D,L,935245.3521126758
Rdp,7306,7898,C,A2D,L,112166.24999999988
Rdp,1000,1294,C,A5U,L,225858.57142857122
Rdp,6188,6701,C,A5U,L,129439.41520467823
Rdp,7332,7902,C,A5U,L,116495.47368421034
Rdp,19,90,C,AD,L,1.3411558151370519e-79
Rdp,948,1403,C,AD,L,145939.38461538433
Rdp,2357,2382,C,AD,L,2656096.799999996
Rdp,4465,4487,C,AD,L,3018291.818181814
Rdp,5335,5363,C,AD,L,2371514.9999999963
Rdp,5908,6052,C,AD,L,461127.9166666665
Rdp,19,136,C,AE,L,1.9236553161384837e-145
Rdp,19,89,C,AG,L,4.248185440050054e-80
Rdp,1143,1418,C,AG,L,241463.34545454508
Rdp,3816,4345,C,AG,L,125524.42344045354
Rdp,6851,7910,C,AG,L,62702.94617563726
Rdp,1353,5098,C,BC,L,4.4571039541668445e-121
Rdp,5353,5404,C,BC,L,1302008.2352941155
Rdp,5924,6122,C,BF,L,335365.7575757575
Rdp,6180,6273,C,BF,L,714004.5161290312
Rdp,6180,6653,C,BF1,L,140385.6659619449
Rdp,6912,7341,C,BF1,L,154784.19580419577
Rdp,7992,7999,C,BF1,L,9486060.000000004
Rdp,8030,8036,C,BF1,L,11067069.999999993
Rdp,741,750,C,BG,L,7378046.666666653
Rdp,2133,2160,C,BG,L,2459348.8888888857
Rdp,3189,3197,C,BG,L,8300302.499999988
Rdp,4703,4721,C,BG,L,3689023.3333333265
Rdp,6459,6624,C,BG,L,402438.9090909091
Rdp,7259,7650,C,BG,L,169827.16112531963
Rdp,7779,7903,C,BG,L,535503.387096774
Rdp,3537,8078,C,C2U,L,14622.86280554942
Rdp,19,90,C,CD,L,6.821102590483819e-84
Rdp,3260,3261,C,CD,L,66402419.999999925
Rdp,4725,5466,C,CD,L,89611.9028340081
Rdp,5685,5687,C,CD,L,33201210.00000002
Rdp,5911,5981,C,CD,L,948605.9999999994
Rdp,6360,6368,C,CD,L,8300302.499999988
Rdp,6405,6512,C,CD,L,620583.3644859802
Rdp,6632,6674,C,CD,L,1581009.9999999986
Rdp,6911,7013,C,CD,L,651004.1176470589
Rdp,765,786,C,DF,L,3162019.9999999977
Rdp,6188,6792,C,DF,L,109937.7814569534
Rdp,6298,6625,C,L,cpx,203065.50458715588
Rdp,2043,2082,C,01A1,cpx,1702626.1538461505
Rdp,3258,3279,C,01A1,cpx,3162019.9999999977
Rdp,3409,4345,C,01A1,cpx,70942.75641025629
Rdp,5822,6222,C,01A1,cpx,166006.05
Rdp,6545,7565,C,01A1,cpx,65100.411764705816
Rdp,1311,1986,C,01B,cpx,98373.95555555541
Rdp,3699,3704,C,01B,cpx,13280483.999999994
Rdp,5873,5880,C,01B,cpx,9486060.000000004
Rdp,6507,7088,C,01B,cpx,114289.8795180721
Rdp,7164,7196,C,01B,cpx,2075075.6249999967
Rdp,1000,1146,C,01C,cpx,454811.0958904105
Rdp,1415,1418,C,01C,cpx,22134139.999999948
Rdp,6902,6969,C,01C,cpx,991080.8955223882
Rdp,7194,7573,C,01C,cpx,175204.27440633212
Rdp,7808,7812,C,01C,cpx,16600604.999999978
Rdp,1363,1368,C,02A,cpx,13280483.999999994
Rdp,1401,1407,C,02A,cpx,11067069.999999993
Rdp,6694,7505,C,02A,cpx,81877.21331689261
Rdp,7544,7555,C,02A,cpx,6036583.636363628
Rdp,7829,8028,C,02A,cpx,333680.50251256244
Rdp,1127,1141,C,02B,cpx,4743029.9999999935
Rdp,1299,1841,C,02B,cpx,122513.6900369002
Rdp,540,1294,C,02G,cpx,1.536061091127855e-40
Rdp,1628,1893,C,02G,cpx,250575.16981132052
Rdp,2855,2889,C,02G,cpx,1953012.3529411722
Rdp,3207,3232,C,02G,cpx,2656096.799999996
Rdp,5665,5696,C,02G,cpx,2142013.5483870963
Rdp,5797,6228,C,02G,cpx,154065.93967517404
Rdp,7164,7172,C,02G,cpx,8300302.499999988
Rdp,717,892,C,A1D,cpx,379442.3999999994
Rdp,1401,1418,C,A1D,cpx,3906024.7058823514
Rdp,1491,1980,C,A1D,cpx,135792.2699386501
Rdp,1415,2368,C,A2D,cpx,69677.25078698846
Rdp,2841,2964,C,A2D,cpx,539857.0731707318
Rdp,3372,3399,C,A2D,cpx,2459348.8888888857
Rdp,3510,3526,C,A2D,cpx,4150151.2499999935
Rdp,4282,4294,C,A2D,cpx,5533534.999999995
Rdp,5851,5865,C,A2D,cpx,4743029.9999999935
Rdp,7088,7718,C,A2D,cpx,105400.66666666653
Rdp,7847,7865,C,A2D,cpx,3689023.3333333265
Rdp,328,1260,C,A5U,cpx,2.0319074584254407e-304
Rdp,2555,2583,C,A5U,cpx,2371514.9999999963
Rdp,2661,2792,C,A5U,cpx,506888.70229007595
Rdp,2934,2958,C,A5U,cpx,2766767.4999999977
Rdp,4211,4297,C,A5U,cpx,772121.1627906971
Rdp,5428,5434,C,A5U,cpx,11067069.999999993
Rdp,7256,7685,C,A5U,cpx,154784.19580419577
Rdp,7826,7884,C,A5U,cpx,1144869.3103448276
Rdp,636,1294,C,AD,cpx,100915.42628776447
Rdp,2324,2369,C,AD,cpx,1475609.3333333319
Rdp,2496,2515,C,AD,cpx,3494864.2105263122
Rdp,2580,2583,C,AD,cpx,22134139.999999948
Rdp,1375,5482,C,BC,cpx,5.026034034518134e-114
Rdp,5585,5592,C,BC,cpx,9486060.000000004
Rdp,2436,2464,C,BF,cpx,2371514.9999999963
Rdp,2589,3381,C,BF,cpx,83841.43939393936
Rdp,4495,4881,C,BF,cpx,172026.99481865263
Rdp,5851,6279,C,BF,cpx,155145.84112149503
Rdp,7746,8121,C,BF,cpx,177073.12
Rdp,1370,1376,C,BF1,cpx,11067069.999999993
Rdp,2358,2369,C,BF1,cpx,6036583.636363628
Rdp,2649,2751,C,BF1,cpx,651004.1176470589
Rdp,4513,4816,C,BF1,cpx,219149.90099009863
Rdp,5821,6300,C,BF1,cpx,138627.18162839237
Rdp,6382,6696,C,BF1,cpx,211472.67515923548
Rdp,6811,6816,C,BF1,cpx,13280483.999999994
Rdp,7547,7565,C,BF1,cpx,3689023.3333333265
Rdp,7724,8118,C,BF1,cpx,168534.06091370524
Rdp,19,121,C,BG,cpx,7.777765671062726e-128
Rdp,214,237,C,BG,cpx,2887061.7391304313
Rdp,591,1479,C,BG,cpx,4.111450957696705e-68
Rdp,7820,7871,C,BG,cpx,1302008.2352941155
Rdp,5498,5527,C,C2U,cpx,2289738.620689651
Rdp,5753,6302,C,C2U,cpx,120951.58469945342
Rdp,4409,4446,C,CD,cpx,1794659.9999999988
Rdp,5826,5865,C,CD,cpx,1702626.1538461505
Rdp,6537,6596,C,CD,cpx,1125464.7457627112
Rdp,6851,6857,C,CD,cpx,11067069.999999993
Rdp,7213,7235,C,CD,cpx,3018291.818181814
Rdp,7791,8184,C,CD,cpx,168962.90076335875
Rdp,1000,1294,C,DF,cpx,225858.57142857122
Rdp,2323,2337,C,DF,cpx,4743029.9999999935
Rdp,3402,3621,C,DF,cpx,303207.39726027386
Rdp,4272,4333,C,DF,cpx,1088564.2622950815
Rdp,7800,8118,C,DF,cpx,208812.6415094337
Rdp,4326,5762,C2U,01A1,01C,46241.23955431754
Rdp,5919,5933,C2U,01A1,01C,4743029.9999999935
Rdp,6507,6663,C2U,01A1,01C,425656.53846153757
Rdp,7332,8225,C2U,01A1,01C,74358.81298992161
Rdp,3174,3429,C2U,01A1,02G,260401.64705882332
Rdp,5693,6074,C2U,01A1,02G,174284.56692913375
Rdp,1297,1378,C2U,01A1,A1D,819782.9629629609
Rdp,547,636,C2U,01A1,AD,746094.6067415723
Rdp,2271,2312,C2U,01A1,AD,1619571.2195121916
Rdp,5780,5791,C2U,01B,01C,6036583.636363628
Rdp,5916,5923,C2U,01B,01C,9486060.000000004
Rdp,6014,6025,C2U,01B,01C,6036583.636363628
Rdp,6062,6165,C2U,01B,01C,644683.6893203876
Rdp,7193,7421,C2U,01B,02B,291238.6842105262
Rdp,277,930,C2U,01B,02G,2.457497924471899e-212
Rdp,1302,1350,C2U,01B,02G,1383383.7499999986
Rdp,2082,2109,C2U,01B,02G,2459348.8888888857
Rdp,6578,6580,C2U,01B,02G,33201210.00000002
Rdp,1299,1366,C2U,01B,A1D,991080.8955223882
Rdp,1381,1383,C2U,01B,A1D,33201210.00000002
Rdp,6371,6378,C2U,01B,A1D,9486060.000000004
Rdp,6436,6497,C2U,01B,A1D,1088564.2622950815
Rdp,6600,6956,C2U,01B,A1D,186523.65168539304
Rdp,2274,2357,C2U,01B,AD,800029.1566265048
Rdp,4238,4546,C2U,01B,AD,215592.2727272724
Rdp,6346,6350,C2U,01B,AD,16600604.999999978
Rdp,1677,2976,C2U,01C,02A,51118.1062355658
Rdp,1596,1615,C2U,01C,02B,3494864.2105263122
Rdp,2805,2826,C2U,01C,02B,3162019.9999999977
Rdp,3363,3376,C2U,01C,02B,5107878.461538458
Rdp,3709,3777,C2U,01C,02B,976506.1764705877
Rdp,5329,5331,C2U,01C,02B,33201210.00000002
Rdp,5460,5721,C2U,01C,02B,254415.40229885041
Rdp,5906,5918,C2U,01C,02B,5533534.999999995
Rdp,6464,6811,C2U,01C,02B,191361.44092219012
Rdp,6311,6333,C2U,02B,CPZ,3018291.818181814
Rdp,1368,1406,C2U,01C,02G,1747432.1052631561
Rdp,6485,6581,C2U,01C,02G,691691.8749999993
Rdp,7991,7995,C2U,01C,02G,16600604.999999978
Rdp,8016,8286,C2U,01C,02G,245934.88888888832
Rdp,366,618,C2U,02A,02G,263501.6666666661
Rdp,741,1097,C2U,02A,02G,186523.65168539304
Rdp,320,618,C2U,02B,02G,222826.91275167736
Rdp,979,980,C2U,02B,02G,66402419.999999925
Rdp,7642,8318,C2U,02B,02G,98228.43195266268
Rdp,1483,1542,C2U,02G,A1D,1125464.7457627112
Rdp,7995,8001,C2U,01A1,A,11067069.999999993
Rdp,8026,8211,C2U,01A1,A,358931.9999999994
Rdp,185,236,C2U,02A,A,1302008.2352941155
Rdp,89,133,C2U,A,A2,1509145.9090909068
Rdp,100,123,C2U,A,B,2887061.7391304313
Rdp,156,160,C2U,A,B,16600604.999999978
Rdp,1236,1251,C2U,A,B,4426827.999999993
Rdp,2805,3672,C2U,A,B,76588.71972318333
Rdp,4307,4446,C2U,A,B,477715.2517985607
Rdp,4541,4692,C2U,A,B,439751.1258278137
Rdp,4744,4792,C2U,A,B,1383383.7499999986
Rdp,5449,5450,C2U,A,B,66402419.999999925
Rdp,6529,6576,C2U,A,B,1412817.446808508
Rdp,2235,2352,C2U,A,BC,567542.0512820506
Rdp,7699,7745,C2U,A,CD,1443530.8695652157
Rdp,7815,7824,C2U,A,CD,7378046.666666653
Rdp,7932,7943,C2U,A,CD,6036583.636363628
Rdp,272,277,C2U,A,D,13280483.999999994
Rdp,361,543,C2U,A,D,364848.4615384612
Rdp,1054,1099,C2U,A,D,1475609.3333333319
Rdp,1764,1770,C2U,A,D,11067069.999999993
Rdp,2721,3496,C2U,A,D,85680.54193548366
Rdp,4833,4843,C2U,A,D,6640241.999999985
Rdp,5246,5247,C2U,A,D,66402419.999999925
Rdp,5428,5429,C2U,A,D,66402419.999999925
Rdp,6391,6393,C2U,A,D,33201210.00000002
Rdp,6534,6548,C2U,A,D,4743029.9999999935
Rdp,6663,6775,C2U,A,D,592878.7500000001
Rdp,6989,7265,C2U,A,D,240588.4782608694
Rdp,6668,6845,C2U,A,DF,375154.91525423666
Rdp,7691,7709,C2U,A,DF,3689023.3333333265
Rdp,7827,7830,C2U,A,DF,22134139.999999948
Rdp,2772,3402,C2U,A,F1,105400.66666666653
Rdp,4042,4058,C2U,A,F1,4150151.2499999935
Rdp,4513,4522,C2U,A,F1,7378046.666666653
Rdp,5062,5110,C2U,A,F1,1383383.7499999986
Rdp,6686,6700,C2U,A,F1,4743029.9999999935
Rdp,7513,7528,C2U,A,F1,4426827.999999993
Rdp,7971,7995,C2U,A,F1,2766767.4999999977
Rdp,2826,2894,C2U,A,F2,976506.1764705877
Rdp,4827,4989,C2U,A,F2,409891.48148148117
Rdp,6077,6113,C2U,A,F2,1844511.6666666663
Rdp,6436,6497,C2U,A,F2,1088564.2622950815
Rdp,6969,6986,C2U,A,F2,3906024.7058823514
Rdp,283,315,C2U,A,G,2075075.6249999967
Rdp,5479,5754,C2U,A,G,241463.34545454508
Rdp,6355,6371,C2U,A,G,4150151.2499999935
Rdp,273,330,C2U,A,H,1164954.7368421047
Rdp,1091,1181,C2U,A,J,737804.6666666658
Rdp,1616,1628,C2U,A,J,5533534.999999995
Rdp,1717,1911,C2U,A,J,342280.5154639171
Rdp,2019,2100,C2U,A,J,819782.9629629609
Rdp,2661,2664,C2U,A,J,22134139.999999948
Rdp,4104,4672,C2U,A,J,116905.66901408423
Rdp,5108,5110,C2U,A,J,33201210.00000002
Rdp,5540,5543,C2U,A,J,22134139.999999948
Rdp,5793,5895,C2U,A,J,651004.1176470589
Rdp,6255,6293,C2U,A,J,1747432.1052631561
Rdp,6653,6660,C2U,A,J,9486060.000000004
Rdp,184,261,C2U,A,L,862369.0909090897
Rdp,342,930,C2U,A,L,1.1992517562107215e-113
Rdp,7178,7474,C2U,A,cpx,224332.4999999998
Rdp,7970,7983,C2U,A,cpx,5107878.461538458
Rdp,7995,8225,C2U,01A1,A1,288706.1739130428
Rdp,89,133,C2U,A1,A2,1509145.9090909068
Rdp,3150,3446,C2U,A1,A2D,224332.4999999998
Rdp,2979,3057,C2U,A1,A5U,851313.0769230768
Rdp,8055,8079,C2U,A1,A5U,2766767.4999999977
Rdp,7970,8026,C2U,A1,BF,1185757.4999999981
Rdp,1005,1117,C2U,A1,BF1,592878.7500000001
Rdp,7704,8022,C2U,A1,BF1,208812.6415094337
Rdp,1122,1133,C2U,A1,CD,6036583.636363628
Rdp,327,330,C2U,A1,D,22134139.999999948
Rdp,352,948,C2U,A1,D,5.9827073838277185e-105
Rdp,5312,5990,C2U,A1,DF,97938.67256637159
Rdp,7746,7804,C2U,A1,DF,1144869.3103448276
Rdp,364,366,C2U,A1,G,33201210.00000002
Rdp,1000,1005,C2U,A1,G,13280483.999999994
Rdp,2250,2262,C2U,A1,G,5533534.999999995
Rdp,2710,3087,C2U,A1,G,176133.74005305016
Rdp,3304,3305,C2U,A1,G,66402419.999999925
Rdp,3538,3573,C2U,A1,G,1897211.9999999988
Rdp,5312,5360,C2U,A1,G,1383383.7499999986
Rdp,5455,5457,C2U,A1,G,33201210.00000002
Rdp,5535,5706,C2U,A1,G,388318.2456140345
Rdp,5916,5927,C2U,A1,G,6036583.636363628
Rdp,6381,6402,C2U,A1,G,3162019.9999999977
Rdp,163,173,C2U,A1,H,6640241.999999985
Rdp,51,359,C2U,A1,J,4.203594543745821e-286
Rdp,2148,2172,C2U,A1,J,2766767.4999999977
Rdp,2710,3315,C2U,A1,J,109756.0661157024
Rdp,5480,5498,C2U,A1,J,3689023.3333333265
Rdp,5642,5877,C2U,A1,J,282563.4893617018
Rdp,6025,6038,C2U,A1,J,5107878.461538458
Rdp,6122,6164,C2U,A1,J,1581009.9999999986
Rdp,6247,6273,C2U,A1,J,2553939.2307692287
Rdp,6407,6696,C2U,A1,J,229766.15916954988
Rdp,99,145,C2U,A1,L,1443530.8695652157
Rdp,7178,7466,C2U,A1,cpx,230563.95833333282
Rdp,816,1133,C2U,01C,A1D,209471.35646687678
Rdp,1362,1378,C2U,01C,A1D,4150151.2499999935
Rdp,7587,7591,C2U,01C,A1D,16600604.999999978
Rdp,206,244,C2U,02A,A1D,1747432.1052631561
Rdp,855,880,C2U,02B,A1D,2656096.799999996
Rdp,100,136,C2U,01A1,A2,1844511.6666666663
Rdp,2559,2571,C2U,01A1,A2,5533534.999999995
Rdp,117,136,C2U,01B,A2,3494864.2105263122
Rdp,251,257,C2U,01B,A2,11067069.999999993
Rdp,267,399,C2U,01C,A2,503048.6363636359
Rdp,398,421,C2U,02A,A2,2887061.7391304313
Rdp,558,1717,C2U,02B,A2,1.2250888214445111e-191
Rdp,51,63,C2U,02G,A2,5533534.999999995
Rdp,368,714,C2U,02G,A2,191914.5086705201
Rdp,4681,4717,C2U,02G,A2,1844511.6666666663
Rdp,4867,4876,C2U,02G,A2,7378046.666666653
Rdp,4679,4725,C2U,A2,A2D,1443530.8695652157
Rdp,172,173,C2U,A2,A3,66402419.999999925
Rdp,1596,1602,C2U,A2,A3,11067069.999999993
Rdp,5331,5335,C2U,A2,A5U,16600604.999999978
Rdp,93,138,C2U,A2,A6,1475609.3333333319
Rdp,1803,1812,C2U,A2,A6,7378046.666666653
Rdp,2721,2797,C2U,A2,A6,873716.052631578
Rdp,89,138,C2U,A2,AD,1355151.4285714265
Rdp,121,136,C2U,A2,AE,4426827.999999993
Rdp,250,251,C2U,A2,AE,66402419.999999925
Rdp,51,138,C2U,A2,AG,8.323151411447687e-40
Rdp,3165,3172,C2U,A2,AG,9486060.000000004
Rdp,3312,3314,C2U,A2,AG,33201210.00000002
Rdp,3426,3429,C2U,A2,AG,22134139.999999948
Rdp,3516,3519,C2U,A2,AG,22134139.999999948
Rdp,4518,4519,C2U,A2,AG,66402419.999999925
Rdp,5969,6044,C2U,A2,AG,885365.5999999993
Rdp,2148,2355,C2U,A2,BF,320784.6376811594
Rdp,2706,2851,C2U,A2,BF,457947.7241379306
Rdp,2988,3006,C2U,A2,BF1,3689023.3333333265
Rdp,3808,3837,C2U,A2,BF1,2289738.620689651
Rdp,3951,4717,C2U,A2,BF1,86687.23237597896
Rdp,5041,5107,C2U,A2,BF1,1006097.2727272719
Rdp,5137,5257,C2U,A2,BF1,553353.5
Rdp,5436,5445,C2U,A2,BF1,7378046.666666653
Rdp,5630,6121,C2U,A2,BF1,135239.14460285107
Rdp,6182,6225,C2U,A2,BF1,1544242.3255813944
Rdp,51,364,C2U,A2,BG,2.976591376646131e-281
Rdp,1096,1194,C2U,A2,CD,677575.7142857133
Rdp,5783,5789,C2U,A2,CD,11067069.999999993
Rdp,5916,5925,C2U,A2,CD,7378046.666666653
Rdp,6532,6608,C2U,A2,CD,873716.052631578
Rdp,7667,7920,C2U,A2,D,262460.15810276644
Rdp,3876,4649,C2U,A2,DF,85902.22509702452
Rdp,4716,4721,C2U,A2,DF,13280483.999999994
Rdp,6077,6087,C2U,A2,DF,6640241.999999985
Rdp,6248,7480,C2U,A2,DF,53898.06818181808
Rdp,7666,8294,C2U,A2,DF,105736.33757961773
Rdp,90,132,C2U,A2,F1,1581009.9999999986
Rdp,89,136,C2U,A2,F2,1412817.446808508
Rdp,27,250,C2U,A2,G,9.04339167813833e-239
Rdp,6347,6500,C2U,A2,G,434002.7450980388
Rdp,172,205,C2U,A2,cpx,2012194.545454544
Rdp,1917,2316,C2U,A2,cpx,166422.10526315751
Rdp,2283,2301,C2U,01A1,A2D,3689023.3333333265
Rdp,189,202,C2U,02A,A2D,5107878.461538458
Rdp,174,398,C2U,02B,A2D,5.963144581844517e-22
Rdp,45,327,C2U,A2D,A5U,1.2414218988198335e-269
Rdp,4326,4358,C2U,A2D,A5U,2075075.6249999967
Rdp,5330,5335,C2U,A2D,A5U,13280483.999999994
Rdp,5648,5657,C2U,A2D,A5U,7378046.666666653
Rdp,6029,6049,C2U,A2D,A5U,3320120.999999998
Rdp,362,717,C2U,A2D,AD,187049.07042253495
Rdp,5312,5346,C2U,01B,A3,1953012.3529411722
Rdp,5969,6050,C2U,01B,A3,819782.9629629609
