Method,Start,End,Recombinant,Parent1,Parent2,Pvalue
Rdp,1572,1579,BG,D,K,9924510.00000004
Rdp,2751,2753,BG,D,K,34735785.00000014
Rdp,5328,5336,BG,D,K,8683946.250000019
Rdp,5524,5595,BG,D,K,978472.8169014115
Rdp,6164,6244,BG,D,K,868394.6250000023
Rdp,6440,6451,BG,D,K,6315597.272727286
Rdp,6508,6749,BG,D,K,288263.7759336107
Rdp,6962,7324,BG,D,K,191910.41436464142
Rdp,7537,7568,BG,D,K,2241018.3870967813
Rdp,741,744,BG,D,L,23157190.000000026
Rdp,1392,1404,BG,D,L,5789297.500000016
Rdp,2213,2504,BG,D,L,238733.91752577346
Rdp,4064,4079,BG,D,L,4631438.000000008
Rdp,4488,4503,BG,D,L,4631438.000000008
Rdp,4648,4653,BG,D,L,13894314.000000043
Rdp,4716,4728,BG,D,L,5789297.500000016
Rdp,5123,5220,BG,D,L,716201.7525773213
Rdp,5544,5741,BG,D,L,352647.5634517778
Rdp,5869,5911,BG,D,L,1654085.0000000044
Rdp,6301,6304,BG,D,L,23157190.000000026
Rdp,6602,6859,BG,D,L,270317.39299610973
Rdp,7486,7740,BG,D,L,273510.1181102368
Rdp,8057,8061,BG,D,L,17367892.500000037
Rdp,8600,8622,BG,D,L,3157798.636363643
Rdp,2546,2716,BG,D,cpx,408656.29411764786
Rdp,3459,3473,BG,D,cpx,4962255.00000001
Rdp,3587,4334,BG,D,cpx,93000.76305220896
Rdp,784,786,BG,01B,DF,34735785.00000014
Rdp,1053,1152,BG,01B,DF,701733.0303030314
Rdp,1648,1658,BG,01C,DF,6947157.000000008
Rdp,2774,3067,BG,01C,DF,237104.33447099043
Rdp,8697,8875,BG,01C,DF,390289.71910112456
Rdp,649,655,BG,02A,DF,11578595.000000032
Rdp,1017,1026,BG,02A,DF,7719063.333333346
Rdp,1476,2531,BG,02A,DF,65849.82938388639
Rdp,25,63,BG,A1D,DF,9.384901699381024e-16
Rdp,8114,8162,BG,A1D,DF,1447324.3750000037
Rdp,8297,8878,BG,A1D,DF,119572.40963855444
Rdp,466,472,BG,A2D,DF,11578595.000000032
Rdp,8660,8878,BG,A2D,DF,318676.9266055054
Rdp,8123,8877,BG,A5U,DF,92137.36074270577
Rdp,3282,3283,BG,AD,DF,69471570.00000016
Rdp,3842,4746,BG,AD,DF,76849.08185840736
Rdp,317,404,BG,BC,DF,798523.7931034501
Rdp,8189,8244,BG,BC,DF,1263119.454545456
Rdp,8640,8657,BG,BC,DF,4086562.9411764834
Rdp,447,511,BG,BF,DF,1085493.2812500019
Rdp,5087,5236,BG,BF,DF,466252.14765100816
Rdp,322,324,BG,BF1,DF,34735785.00000014
Rdp,4777,4829,BG,BF1,DF,1335991.7307692342
Rdp,4869,4882,BG,BF1,DF,5343966.923076938
Rdp,5341,5513,BG,C2U,DF,403904.4767441871
Rdp,5629,5635,BG,C2U,DF,11578595.000000032
Rdp,4846,5282,BG,CD,DF,159338.46330275267
Rdp,5504,5532,BG,CD,DF,2481127.500000005
Rdp,5584,5596,BG,CD,DF,5789297.500000016
Rdp,5620,5979,BG,CD,DF,193514.12256267478
Rdp,6125,6127,BG,CD,DF,34735785.00000014
Rdp,6523,6612,BG,CD,DF,780579.4382022491
Rdp,6773,6781,BG,CD,DF,8683946.250000019
Rdp,6918,6919,BG,CD,DF,69471570.00000016
Rdp,8640,8657,BG,CD,DF,4086562.9411764834
Rdp,8481,8877,BG,CPZ,DF,175433.25757575783
Rdp,5709,6374,BG,01A1,F1,104468.5263157898
Rdp,6658,6740,BG,01A1,F1,847214.2682926855
Rdp,6873,6931,BG,01A1,F1,1197785.6896551766
Rdp,1904,1997,BG,01B,F1,747006.1290322596
Rdp,8198,8254,BG,01B,F1,1240563.7500000023
Rdp,8662,8822,BG,01B,F1,434197.31250000116
Rdp,1646,1648,BG,01C,F1,34735785.00000014
Rdp,1886,2291,BG,01C,F1,171534.74074074105
Rdp,2444,2531,BG,01C,F1,798523.7931034501
Rdp,2887,2894,BG,01C,F1,9924510.00000004
Rdp,3041,3050,BG,01C,F1,7719063.333333346
Rdp,1131,1200,BG,02A,F1,1006834.3478260881
Rdp,1292,1386,BG,02A,F1,739059.2553191513
Rdp,1438,1476,BG,02A,F1,1828199.2105263202
Rdp,3205,3206,BG,02A,F1,69471570.00000016
Rdp,5027,5483,BG,02A,F1,152349.93421052647
Rdp,6006,6282,BG,02A,F1,251708.58695652243
Rdp,6400,6434,BG,02A,F1,2043281.470588238
Rdp,6490,6499,BG,02A,F1,7719063.333333346
Rdp,8714,8759,BG,02A,F1,1543812.6666666705
Rdp,802,984,BG,02B,F1,381711.92307692405
Rdp,1491,2258,BG,02B,F1,90575.71056062612
Rdp,6005,6282,BG,02B,F1,250799.89169675126
Rdp,6661,6741,BG,02B,F1,868394.6250000023
Rdp,8283,8840,BG,A1D,F1,124724.54219030547
Rdp,843,930,BG,A2D,F1,798523.7931034501
Rdp,1053,1201,BG,A2D,F1,469402.5000000013
Rdp,1865,3205,BG,A2D,F1,51844.455223880715
Rdp,5629,5633,BG,A2D,F1,17367892.500000037
Rdp,5956,5964,BG,A2D,F1,8683946.250000019
Rdp,6192,6251,BG,A2D,F1,1177484.237288139
Rdp,6434,6481,BG,A2D,F1,1478118.5106383003
Rdp,6516,6736,BG,A2D,F1,315779.86363636394
Rdp,801,837,BG,A5U,F1,1929765.8333333398
Rdp,4931,5495,BG,A5U,F1,123176.54255319173
Rdp,5839,5852,BG,A5U,F1,5343966.923076938
Rdp,6371,6955,BG,A5U,F1,118958.16780821944
Rdp,7200,7205,BG,A5U,F1,13894314.000000043
Rdp,7484,8433,BG,A5U,F1,73205.02634351958
Rdp,8645,8835,BG,A5U,F1,365639.8421052643
Rdp,8823,8846,BG,AE,F1,3020503.0434782677
Rdp,8591,8678,BG,BC,F1,798523.7931034501
Rdp,8680,8835,BG,C2U,F1,448203.67741935584
Rdp,448,505,BG,CD,F1,1218799.4736842143
Rdp,1518,1524,BG,CD,F1,11578595.000000032
Rdp,8572,8699,BG,CD,F1,547020.2362204738
Rdp,711,819,BG,DF,F1,643255.2777777791
Rdp,5767,5880,BG,F1,F2,614792.6548672579
Rdp,8840,8858,BG,F1,G,3859531.666666673
Rdp,4976,5027,BG,F1,H,1362187.6470588262
Rdp,5565,5568,BG,F1,H,23157190.000000026
Rdp,5751,5757,BG,F1,H,11578595.000000032
Rdp,6521,6796,BG,F1,H,252623.8909090914
Rdp,448,699,BG,F1,J,276779.1633466143
Rdp,1518,1551,BG,F1,J,2105199.090909097
Rdp,2231,2804,BG,F1,J,121241.83246073333
Rdp,3311,3321,BG,F1,J,6947157.000000008
Rdp,5507,5816,BG,F1,J,224827.087378641
Rdp,6400,6750,BG,F1,J,198490.2000000007
Rdp,6798,6804,BG,F1,J,11578595.000000032
Rdp,7052,7053,BG,F1,J,69471570.00000016
Rdp,7100,7115,BG,F1,J,4631438.000000008
Rdp,7414,7429,BG,F1,J,4631438.000000008
Rdp,5152,5162,BG,F1,K,6947157.000000008
Rdp,5839,5967,BG,F1,K,542746.6406250019
Rdp,786,891,BG,F1,L,661634.0000000023
Rdp,3158,3159,BG,F1,L,69471570.00000016
Rdp,4848,4875,BG,F1,L,2573021.111111117
Rdp,5513,5709,BG,F1,L,354446.7857142864
Rdp,6395,6400,BG,F1,L,13894314.000000043
Rdp,7412,7438,BG,F1,L,2671983.4615384685
Rdp,7936,8222,BG,F1,L,242907.58741258804
Rdp,4486,4528,BG,F1,cpx,1654085.0000000044
Rdp,4760,4828,BG,F1,cpx,1021640.7352941206
Rdp,5464,5636,BG,F1,cpx,403904.4767441871
Rdp,6147,6509,BG,F1,cpx,191910.41436464142
Rdp,6743,6787,BG,F1,cpx,1578899.3181818214
Rdp,6925,7242,BG,F1,cpx,219153.21766561572
Rdp,7506,7528,BG,F1,cpx,3157798.636363643
Rdp,2506,2531,BG,01A1,F2,2778862.800000006
Rdp,2634,2660,BG,01A1,F2,2671983.4615384685
Rdp,2769,3233,BG,01A1,F2,149723.21120689675
Rdp,7463,7473,BG,01A1,F2,6947157.000000008
Rdp,8062,8539,BG,01A1,F2,145642.7044025159
Rdp,8667,8874,BG,01B,F2,335611.44927536347
Rdp,1649,1655,BG,01C,F2,11578595.000000032
Rdp,3800,4052,BG,01C,F2,275680.8333333337
Rdp,4331,4468,BG,01C,F2,507091.7518248191
Rdp,4829,4842,BG,01C,F2,5343966.923076938
Rdp,4939,5611,BG,01C,F2,103380.31250000023
Rdp,1320,1330,BG,02A,F2,6947157.000000008
Rdp,1524,2651,BG,02A,F2,61642.91925465851
Rdp,3167,3169,BG,02A,F2,34735785.00000014
Rdp,3851,3914,BG,02A,F2,1102723.3333333351
Rdp,4055,4061,BG,02A,F2,11578595.000000032
Rdp,4794,4837,BG,02A,F2,1615617.9069767487
Rdp,4958,4976,BG,02A,F2,3859531.666666673
Rdp,6006,6397,BG,02A,F2,177676.64961636884
Rdp,6559,6745,BG,02A,F2,373503.0645161297
Rdp,7375,8540,BG,02A,F2,59632.24892703878
Rdp,195,510,BG,02B,F2,1.8569614412191907e-81
Rdp,3528,3734,BG,02B,F2,337240.63106796186
Rdp,3939,3944,BG,02B,F2,13894314.000000043
Rdp,4777,4779,BG,02B,F2,34735785.00000014
Rdp,5497,5500,BG,02B,F2,23157190.000000026
Rdp,7003,7449,BG,A1D,F2,155765.85201793755
Rdp,7003,7205,BG,A2D,F2,343918.663366337
Rdp,7369,7376,BG,A2D,F2,9924510.00000004
Rdp,7615,8033,BG,A2D,F2,166199.92822966544
Rdp,705,738,BG,A5U,F2,2105199.090909097
Rdp,936,1017,BG,A5U,F2,857673.7037037046
Rdp,1131,1136,BG,A5U,F2,13894314.000000043
Rdp,1221,1266,BG,A5U,F2,1543812.6666666705
Rdp,2771,3206,BG,A5U,F2,159704.75862068986
Rdp,3421,4022,BG,A5U,F2,115593.29450915169
Rdp,4809,4827,BG,A5U,F2,3859531.666666673
Rdp,7399,7449,BG,A5U,F2,1389431.4000000027
Rdp,8603,8675,BG,BC,F2,964882.916666668
Rdp,5649,5686,BG,BF,F2,1877610.0000000054
Rdp,6500,6557,BG,BF,F2,1218799.4736842143
Rdp,7554,7563,BG,BF,F2,7719063.333333346
Rdp,8698,8878,BG,C2U,F2,385953.16666666756
Rdp,627,666,BG,CD,F2,1781322.3076923105
Rdp,6544,6555,BG,CD,F2,6315597.272727286
Rdp,6602,6611,BG,CD,F2,7719063.333333346
Rdp,6635,6755,BG,CD,F2,578929.750000002
Rdp,8603,8698,BG,CD,F2,731279.6842105275
Rdp,8644,8875,BG,CPZ,F2,300742.72727272805
Rdp,711,1191,BG,DF,F2,144732.43750000047
Rdp,5160,5344,BG,F2,H,377562.8804347834
Rdp,6561,6868,BG,F2,H,226291.75895765531
Rdp,1256,1270,BG,F2,J,4962255.00000001
Rdp,6430,6844,BG,F2,J,167805.72463768144
Rdp,7534,7573,BG,F2,J,1781322.3076923105
Rdp,5097,5235,BG,F2,K,503417.1739130449
Rdp,6508,6589,BG,F2,K,857673.7037037046
Rdp,1017,1029,BG,F2,L,5789297.500000016
Rdp,2518,2531,BG,F2,L,5343966.923076938
Rdp,3206,3230,BG,F2,L,2894648.7500000075
Rdp,5507,5997,BG,F2,L,141778.71428571467
Rdp,6430,6568,BG,F2,L,503417.1739130449
Rdp,7506,7523,BG,F2,L,4086562.9411764834
Rdp,5450,5709,BG,F2,cpx,268230.00000000076
Rdp,6518,6523,BG,F2,cpx,13894314.000000043
Rdp,8025,8062,BG,F2,cpx,1877610.0000000054
Rdp,8758,8877,BG,01B,G,583794.7058823536
Rdp,8758,8877,BG,01C,G,583794.7058823536
Rdp,8707,8858,BG,A1D,G,460076.622516557
Rdp,8760,8876,BG,A2D,G,598892.8448275871
Rdp,8699,8879,BG,A5U,G,385953.16666666756
Rdp,8738,8879,BG,C2U,G,492706.170212767
Rdp,894,1008,BG,01A1,H,609399.736842106
Rdp,1113,1122,BG,01A1,H,7719063.333333346
Rdp,5595,5598,BG,01A1,H,23157190.000000026
Rdp,5708,6127,BG,01A1,H,165803.26968973776
Rdp,6274,6611,BG,01A1,H,206147.09198813108
Rdp,7440,7442,BG,01A1,H,34735785.00000014
Rdp,490,492,BG,01B,H,34735785.00000014
Rdp,733,786,BG,01B,H,1310784.3396226438
Rdp,1122,1131,BG,01B,H,7719063.333333346
Rdp,8246,8251,BG,01B,H,13894314.000000043
Rdp,8492,8875,BG,01B,H,181387.9112271547
Rdp,151,492,BG,01C,H,2.3911960976890277e-158
Rdp,8532,8874,BG,01C,H,203133.2456140358
Rdp,432,433,BG,02A,H,69471570.00000016
Rdp,1522,2254,BG,02A,H,94906.51639344278
Rdp,2871,2894,BG,02B,H,3020503.0434782677
Rdp,2996,3131,BG,02B,H,514604.22222222376
Rdp,3833,3887,BG,02B,H,1286510.5555555583
Rdp,3938,4674,BG,02B,H,94390.72010869584
Rdp,6072,6090,BG,02B,H,3859531.666666673
Rdp,7249,7259,BG,02B,H,6947157.000000008
Rdp,8540,8877,BG,A1D,H,206147.09198813108
Rdp,1098,1122,BG,A2D,H,2894648.7500000075
Rdp,7501,7568,BG,A2D,H,1036889.1044776156
Rdp,1455,1856,BG,A5U,H,173245.81047381583
Rdp,3206,3248,BG,A5U,H,1654085.0000000044
Rdp,3288,3296,BG,A5U,H,8683946.250000019
Rdp,3336,3416,BG,A5U,H,868394.6250000023
Rdp,4485,4517,BG,A5U,H,2170986.562500004
Rdp,5639,5641,BG,A5U,H,34735785.00000014
Rdp,5837,5880,BG,A5U,H,1615617.9069767487
Rdp,5948,6635,BG,A5U,H,101123.10043668158
Rdp,476,504,BG,AE,H,2481127.500000005
Rdp,1152,1182,BG,AE,H,2315719.000000004
Rdp,8375,8471,BG,AE,H,723662.1875000017
Rdp,3062,5432,BG,AG,H,29312.898734177295
Rdp,4961,5391,BG,BF,H,161561.7906976747
Rdp,5530,5535,BG,BF,H,13894314.000000043
Rdp,5657,5815,BG,BF,H,439693.4810126596
Rdp,6142,6161,BG,BF,H,3656398.421052641
Rdp,6836,6837,BG,BF,H,69471570.00000016
Rdp,7423,7438,BG,BF,H,4631438.000000008
Rdp,177,784,BG,BF1,H,8.575614182583519e-287
Rdp,7936,8879,BG,C2U,H,73670.80593849426
Rdp,6637,6859,BG,CD,H,312935.00000000047
Rdp,6877,6923,BG,CD,H,1510251.5217391339
Rdp,8639,8876,BG,CPZ,H,293128.98734177276
Rdp,1251,1289,BG,H,J,1828199.2105263202
Rdp,6692,6772,BG,H,J,868394.6250000023
Rdp,7183,7220,BG,H,J,1877610.0000000054
Rdp,7506,7562,BG,H,J,1240563.7500000023
Rdp,5750,5758,BG,H,K,8683946.250000019
Rdp,7537,7549,BG,H,K,5789297.500000016
Rdp,786,875,BG,H,L,780579.4382022491
Rdp,2780,2789,BG,H,L,7719063.333333346
Rdp,492,506,BG,H,cpx,4962255.00000001
Rdp,582,663,BG,H,cpx,857673.7037037046
Rdp,6064,6102,BG,H,cpx,1828199.2105263202
Rdp,6140,6190,BG,H,cpx,1389431.4000000027
Rdp,6338,6356,BG,H,cpx,3859531.666666673
Rdp,915,1284,BG,01A1,J,188269.83739837445
Rdp,6162,6187,BG,01A1,J,2778862.800000006
Rdp,6561,6593,BG,01A1,J,2170986.562500004
Rdp,6706,6709,BG,01A1,J,23157190.000000026
Rdp,6754,6759,BG,01A1,J,13894314.000000043
Rdp,8198,8205,BG,01B,J,9924510.00000004
Rdp,151,478,BG,01C,J,1.794508141222746e-141
Rdp,1767,1778,BG,01C,J,6315597.272727286
Rdp,1904,1947,BG,01C,J,1615617.9069767487
Rdp,2825,3131,BG,01C,J,227031.27450980447
Rdp,3752,4465,BG,01C,J,97435.58204768614
Rdp,4517,4518,BG,01C,J,69471570.00000016
Rdp,4945,5653,BG,01C,J,98123.68644067812
Rdp,874,886,BG,02A,J,5789297.500000016
Rdp,1245,1250,BG,02A,J,13894314.000000043
Rdp,1386,2366,BG,02A,J,70889.35714285733
Rdp,2942,2961,BG,02A,J,3656398.421052641
Rdp,3167,3169,BG,02A,J,34735785.00000014
Rdp,3354,3357,BG,02A,J,23157190.000000026
Rdp,4250,4443,BG,02A,J,359956.32124352414
Rdp,4517,4710,BG,02A,J,359956.32124352414
Rdp,5042,5659,BG,02A,J,112595.73743922237
Rdp,600,627,BG,02B,J,2573021.111111117
Rdp,859,1075,BG,02B,J,321627.6388888895
Rdp,3455,3456,BG,02B,J,69471570.00000016
Rdp,8301,8877,BG,A1D,J,120610.36458333369
Rdp,4210,4217,BG,A2D,J,9924510.00000004
Rdp,5717,5741,BG,A2D,J,2894648.7500000075
Rdp,6071,6128,BG,A2D,J,1218799.4736842143
Rdp,6515,6597,BG,A2D,J,847214.2682926855
Rdp,6724,6780,BG,A2D,J,1240563.7500000023
Rdp,2807,3285,BG,A5U,J,145338.01255230152
Rdp,3350,3356,BG,A5U,J,11578595.000000032
Rdp,4952,5621,BG,A5U,J,103843.90134529177
Rdp,6259,6282,BG,A5U,J,3020503.0434782677
Rdp,6376,6454,BG,A5U,J,890661.1538461568
Rdp,6504,6508,BG,A5U,J,17367892.500000037
Rdp,6600,6675,BG,A5U,J,926287.6000000024
Rdp,6725,6744,BG,A5U,J,3656398.421052641
Rdp,7225,7261,BG,A5U,J,1929765.8333333398
Rdp,8127,8135,BG,A5U,J,8683946.250000019
Rdp,5162,5165,BG,BF,J,23157190.000000026
Rdp,5621,5991,BG,BF,J,187761.00000000067
Rdp,6256,6271,BG,BF,J,4631438.000000008
Rdp,6338,6341,BG,BF,J,23157190.000000026
Rdp,6765,6816,BG,BF,J,1362187.6470588262
Rdp,8207,8879,BG,C2U,J,103380.31250000023
Rdp,8702,8876,BG,CPZ,J,399261.89655172505
Rdp,1410,1438,BG,J,K,2481127.500000005
Rdp,2213,2786,BG,J,K,121241.83246073333
Rdp,3062,3178,BG,J,K,598892.8448275871
Rdp,5377,5397,BG,J,K,3473578.5000000102
Rdp,5926,5944,BG,J,K,3859531.666666673
Rdp,6446,6462,BG,J,K,4341973.125000008
Rdp,6804,6808,BG,J,K,17367892.500000037
Rdp,546,921,BG,J,L,185257.52000000063
Rdp,1302,1326,BG,J,L,2894648.7500000075
Rdp,2174,2660,BG,J,L,142945.61728395085
Rdp,4196,4265,BG,J,L,1006834.3478260881
Rdp,5633,5644,BG,J,L,6315597.272727286
Rdp,5659,5996,BG,J,L,206147.09198813108
Rdp,6395,6533,BG,J,L,503417.1739130449
Rdp,6622,6636,BG,J,L,4962255.00000001
Rdp,6676,6814,BG,J,L,503417.1739130449
Rdp,6866,6868,BG,J,L,34735785.00000014
Rdp,7235,7249,BG,J,L,4962255.00000001
Rdp,7369,7721,BG,J,L,197362.4147727276
Rdp,8113,8114,BG,J,cpx,69471570.00000016
Rdp,5704,6223,BG,01A1,K,133856.5895953762
Rdp,6796,8081,BG,01A1,K,54063.47859922189
Rdp,8110,8126,BG,01A1,K,4341973.125000008
Rdp,2006,2258,BG,01B,K,275680.8333333337
Rdp,2771,2871,BG,01B,K,694715.7000000014
Rdp,2924,2958,BG,01B,K,2043281.470588238
Rdp,7966,8016,BG,01B,K,1389431.4000000027
Rdp,915,1238,BG,01C,K,215082.26006191983
Rdp,2054,2066,BG,01C,K,5789297.500000016
Rdp,2290,2291,BG,01C,K,69471570.00000016
Rdp,1294,1410,BG,02A,K,598892.8448275871
Rdp,1527,2261,BG,02A,K,94647.91553133541
Rdp,3326,3335,BG,02A,K,7719063.333333346
Rdp,3455,3547,BG,02A,K,755125.7608695668
Rdp,4492,4493,BG,02A,K,69471570.00000016
Rdp,4784,4842,BG,02A,K,1197785.6896551766
Rdp,5996,6049,BG,02A,K,1310784.3396226438
Rdp,6110,6114,BG,02A,K,17367892.500000037
Rdp,6274,6280,BG,02A,K,11578595.000000032
Rdp,8096,8113,BG,02A,K,4086562.9411764834
Rdp,1491,2243,BG,02B,K,92382.40691489373
Rdp,5012,5451,BG,02B,K,158249.5899772213
Rdp,1237,1241,BG,A2D,K,17367892.500000037
Rdp,1571,2261,BG,A2D,K,100683.43478260905
Rdp,2333,2366,BG,A2D,K,2105199.090909097
Rdp,2729,3084,BG,A2D,K,195694.5633802821
Rdp,5979,6053,BG,A2D,K,938805.0000000026
Rdp,6366,6392,BG,A2D,K,2671983.4615384685
Rdp,8273,8336,BG,A2D,K,1102723.3333333351
Rdp,606,675,BG,A5U,K,1006834.3478260881
Rdp,3233,3240,BG,A5U,K,9924510.00000004
Rdp,4806,5451,BG,A5U,K,107707.86046511654
Rdp,5740,6490,BG,A5U,K,92628.76000000014
Rdp,7492,7519,BG,A5U,K,2573021.111111117
Rdp,7618,8057,BG,A5U,K,158249.5899772213
Rdp,8243,8252,BG,A5U,K,7719063.333333346
Rdp,984,1008,BG,AD,K,2894648.7500000075
Rdp,3716,3743,BG,AD,K,2573021.111111117
Rdp,6066,6130,BG,AD,K,1085493.2812500019
Rdp,6253,6437,BG,AD,K,377562.8804347834
Rdp,5087,5400,BG,BF,K,221953.89776357866
Rdp,5839,5980,BG,BF,K,492706.170212767
Rdp,802,1042,BG,C2U,K,289464.87500000047
Rdp,675,875,BG,CD,K,347357.8500000006
Rdp,1042,1053,BG,CD,K,6315597.272727286
Rdp,1107,1128,BG,CD,K,3308170.0000000093
Rdp,1194,1197,BG,CD,K,23157190.000000026
Rdp,1256,1350,BG,CD,K,739059.2553191513
Rdp,1481,1583,BG,CD,K,681093.8235294143
Rdp,738,887,BG,DF,K,466252.14765100816
Rdp,1215,1243,BG,DF,K,2481127.500000005
Rdp,2255,2404,BG,K,L,466252.14765100816
Rdp,3285,3341,BG,K,L,1240563.7500000023
Rdp,4007,4434,BG,K,L,162696.88524590182
Rdp,4607,4608,BG,K,L,69471570.00000016
Rdp,4967,5283,BG,K,L,219846.7405063294
Rdp,6391,6816,BG,K,L,163462.517647059
Rdp,8069,8163,BG,K,L,739059.2553191513
Rdp,3617,3665,BG,K,cpx,1447324.3750000037
Rdp,5449,5700,BG,K,cpx,276779.1633466143
Rdp,6125,6506,BG,K,cpx,182340.07874015803
Rdp,6742,6743,BG,K,cpx,69471570.00000016
Rdp,8058,8125,BG,K,cpx,1036889.1044776156
Rdp,8179,8206,BG,K,cpx,2573021.111111117
Rdp,2183,2210,BG,01A1,L,2573021.111111117
Rdp,2402,2404,BG,01A1,L,34735785.00000014
Rdp,2531,2540,BG,01A1,L,7719063.333333346
Rdp,2612,2651,BG,01A1,L,1781322.3076923105
Rdp,2742,2923,BG,01A1,L,383820.8287292822
Rdp,2987,2988,BG,01A1,L,69471570.00000016
Rdp,3119,3131,BG,01A1,L,5789297.500000016
Rdp,5677,6425,BG,01A1,L,92876.43048128352
Rdp,8330,8875,BG,01B,L,127470.77064220203
Rdp,208,448,BG,01C,L,1.1888064125660567e-07
Rdp,885,912,BG,01C,L,2573021.111111117
Rdp,1646,1655,BG,01C,L,7719063.333333346
Rdp,1908,1949,BG,01C,L,1694428.536585368
Rdp,2054,2180,BG,01C,L,551361.6666666685
Rdp,2630,2669,BG,01C,L,1781322.3076923105
Rdp,7085,8363,BG,02A,L,54359.60093896727
Rdp,1527,2171,BG,02B,L,107875.1086956524
Rdp,3434,3722,BG,02B,L,241220.72916666698
Rdp,6919,6946,BG,02B,L,2573021.111111117
Rdp,7400,7514,BG,02B,L,609399.736842106
Rdp,8351,8878,BG,A1D,L,131824.6110056929
Rdp,4692,4734,BG,A2D,L,1654085.0000000044
Rdp,5934,6154,BG,A2D,L,315779.86363636394
Rdp,7047,7375,BG,A2D,L,211803.56707317132
Rdp,8318,8876,BG,A2D,L,124501.02150537666
Rdp,462,465,BG,A5U,L,23157190.000000026
Rdp,473,492,BG,A5U,L,3656398.421052641
Rdp,544,1270,BG,A5U,L,4.337552340870409e-37
Rdp,1619,1847,BG,A5U,L,304699.8684210535
Rdp,2253,2254,BG,A5U,L,69471570.00000016
Rdp,3150,3158,BG,A5U,L,8683946.250000019
Rdp,3317,3330,BG,A5U,L,5343966.923076938
Rdp,4572,4743,BG,A5U,L,406266.4912280709
Rdp,4916,5660,BG,A5U,L,93375.76612903258
Rdp,8181,8218,BG,A5U,L,1877610.0000000054
Rdp,8309,8876,BG,A5U,L,122524.81481481515
Rdp,6559,6563,BG,AD,L,17367892.500000037
Rdp,6637,6671,BG,AD,L,2043281.470588238
Rdp,6799,7198,BG,AD,L,174114.210526316
Rdp,7325,7369,BG,AD,L,1578899.3181818214
Rdp,7506,7514,BG,AD,L,8683946.250000019
Rdp,2171,2728,BG,BF,L,124724.54219030547
Rdp,3085,3107,BG,BF,L,3157798.636363643
Rdp,3311,3338,BG,BF,L,2573021.111111117
Rdp,3692,3731,BG,BF,L,1781322.3076923105
Rdp,3921,3938,BG,BF,L,4086562.9411764834
Rdp,4893,5237,BG,BF,L,201952.23837209353
Rdp,5511,5993,BG,BF,L,144131.88796680534
Rdp,6500,6503,BG,BF,L,23157190.000000026
Rdp,6784,6816,BG,BF,L,2170986.562500004
Rdp,7670,8879,BG,C2U,L,57462.00992555845
Rdp,5524,5595,BG,CD,L,978472.8169014115
Rdp,5618,5990,BG,CD,L,186751.53225806486
Rdp,8668,8877,BG,CPZ,L,332399.85645933094
Rdp,472,540,BG,L,cpx,1021640.7352941206
Rdp,2084,2085,BG,L,cpx,69471570.00000016
Rdp,3178,3190,BG,L,cpx,5789297.500000016
Rdp,4572,4597,BG,L,cpx,2778862.800000006
Rdp,7939,8012,BG,L,cpx,951665.3424657558
Rdp,1451,1520,BG,01A1,cpx,1006834.3478260881
Rdp,2477,2499,BG,01A1,cpx,3157798.636363643
Rdp,1485,1503,BG,01B,cpx,3859531.666666673
Rdp,1535,1573,BG,01B,cpx,1828199.2105263202
Rdp,2333,2426,BG,01B,cpx,747006.1290322596
Rdp,2555,2585,BG,01B,cpx,2315719.000000004
Rdp,3393,3434,BG,01B,cpx,1694428.536585368
Rdp,3989,4052,BG,01B,cpx,1102723.3333333351
Rdp,4487,4526,BG,01B,cpx,1781322.3076923105
Rdp,8104,8114,BG,01B,cpx,6947157.000000008
Rdp,8282,8567,BG,01B,cpx,243759.8947368426
Rdp,1577,2651,BG,01C,cpx,64684.88826815661
Rdp,4182,4334,BG,01C,cpx,457049.80263158
Rdp,4573,4842,BG,01C,cpx,258258.62453531637
Rdp,5992,6009,BG,01C,cpx,4086562.9411764834
Rdp,6587,7261,BG,01C,cpx,103073.54599406553
Rdp,8035,8038,BG,01C,cpx,23157190.000000026
Rdp,8104,8597,BG,01C,cpx,140915.96348884417
Rdp,5085,5454,BG,02A,cpx,188269.83739837445
Rdp,5991,6406,BG,02B,cpx,167401.37349397637
Rdp,6635,6636,BG,02B,cpx,69471570.00000016
Rdp,6925,6936,BG,02B,cpx,6315597.272727286
Rdp,8642,8872,BG,A1D,cpx,302050.30434782646
Rdp,1576,3067,BG,A2D,cpx,46593.943661972
Rdp,4885,4886,BG,A2D,cpx,69471570.00000016
Rdp,5990,7461,BG,A2D,cpx,47227.44391570369
Rdp,1898,2294,BG,A5U,cpx,175433.25757575783
Rdp,5163,5172,BG,A5U,cpx,7719063.333333346
Rdp,8445,8586,BG,A5U,cpx,492706.170212767
Rdp,3914,4760,BG,AD,cpx,82117.6950354612
Rdp,5161,5456,BG,AD,cpx,235496.84745762756
Rdp,5505,5507,BG,AD,cpx,34735785.00000014
Rdp,8661,8879,BG,C2U,cpx,318676.9266055054
Rdp,777,1585,BG,CD,cpx,85979.66562785125
Rdp,8738,8876,BG,CPZ,cpx,503417.1739130449
Rdp,738,1494,BG,DF,cpx,91893.61111090773
Rdp,4632,5655,C,01A1,01C,67909.64809384188
Rdp,5773,5941,C,01A1,01C,413521.25000000105
Rdp,6114,6431,C,01A1,01C,219153.21766561572
